neos-5195221-niemur.mp,0.0926,176587,43498,34170,0,176,0,0,0,0,0
neos-631710.mp,8.4786,834167,667110,827906,85982,0,9936236,131097,0,0,0
neos-662469.mp,0.2444,200056,17830,19496,2144,0,17390,0,0,0,0
neos-787933.mp,8.5613,298321,0,0,3528,0,465696,0,0,0,0
neos-827175.mp,0.1273,110791,3416,3416,12810,12810,12810,0,0,0,0
neos-957323.mp,2.7173,499657,299546,189540,51200,0,174322,5735,10540,0,18972
neos-960392.mp,1.3339,189504,181615,178512,1439,59151,841,325,340,0,340
neos8.mp,1.2378,313181,56,56,46480,0,85344,0,0,0,0
net12.mp,0.0206,80385,1648,1648,66,24,1122,0,0,0,0
netdiversion.mp,2.5862,615283,337956,337956,0,100,0,0,0,0,0
ns1116954.mp,0.1104,410583,29810,45176,3516,0,35860,254172,0,0,0
nu25-pr12.mp,0.0095,17713,1016,1016,0,124,0,0,0,0,0
nursesched-medium-hint03.mp,1.2056,622801,462720,514864,0,720,0,122,0,0,0
nursesched-sprint02.mp,0.3864,204001,154880,206705,0,240,0,112,0,0,0
peg-solitaire-a3.mp,0.0413,28388,3220,3220,10020,0,11135,0,0,0,0
physiciansched3-3.mp,1.354,1062480,368601,1379739,62453,11524,58622,1153885,7755,160,71690
physiciansched6-2.mp,2.2493,480260,183108,195636,60519,42,76993,29019,0,0,0
piperout-08.mp,0.2029,44960,14299,14163,4769,70,10594,14,0,0,0
piperout-27.mp,0.1977,54663,17019,16915,4769,58,9689,14,0,0,0
proteindesign121hz512p9.mp,10.8802,629450,159054,159054,236693,0,183224383,0,0,0,0
proteindesign122trx11p8.mp,7.6074,503428,127248,127248,179489,0,134826952,0,0,0,0
radiationm18-12-05.mp,0.082,96150,22032,22032,1022,1964,0,0,0,0,0
rail01.mp,2.548,392087,290938,238600,0,5107,0,15646,0,0,0
rail02.mp,11.3457,756229,512849,517909,0,11565,0,32641,0,0,0
rd-rplusc-21.mp,0.0148,852385,452,452,222,0,222,0,0,0,0
rocI-4-11.mp,0.0345,27384,6732,6732,0,2112,0,0,0,0,0
rocII-5-11.mp,0.4623,303292,88231,77573,19000,74323,0,0,52531,0,0
roi2alpha3n4.mp,0.0477,878813,1826,426,324,0,25596,512,0,0,0
roi5alpha10n8.mp,1.9397,2370225,7626,1776,1300,0,419900,2270,0,0,0
roll3000.mp,0.0061,29387,606,625,770,0,882,0,43,0,89
s100.mp,26.2222,1777918,364768,364768,7976,8354,0,0,0,0,0
s250r10.mp,23.0099,1318608,389624,389624,3068,46308,1198088,0,0,0,0
satellites2-40.mp,0.2306,283669,48658,48438,0,1837,0,0,0,0,0
satellites2-60-fs.mp,0.2285,125049,48658,48438,0,1837,0,0,0,0,0
sct2.mp,0.0067,23644,2208,2208,0,1104,0,0,0,0,0
sing326.mp,0.3558,268174,136056,136056,0,4935,0,0,0,0,0
sing44.mp,0.409,281261,138973,138973,0,4452,0,0,0,0,0
splice1k1.mp,0.6834,1761017,0,0,6502,0,1745004,0,0,0,0
supportcase18.mp,0.196,28921,14400,14400,4440,0,92004,0,0,0,3290
supportcase22.mp,0.0234,2228829,1280,1280,580,0,6340,0,0,0,0
supportcase33.mp,0.3097,211916,27963,27922,1398,0,2596,120,0,0,0
supportcase6.mp,7.4626,584977,384446,384446,0,57437,0,0,0,0,0
supportcase7.mp,0.0032,2845546,898,884,16,13,19,0,0,11,0
swath1.mp,0.0182,34966,0,0,0,2089,0,0,0,0,0
swath3.mp,0.0152,34966,0,0,0,2464,0,0,0,0,0
tbfp-network.mp,2.4971,215838,75708,75708,0,2620,0,0,0,0,0
traininstance2.mp,0.2192,41532,7935,7935,2565,52,6941,0,0,0,0
traininstance6.mp,0.2056,32786,6238,6238,2041,29,10313,0,0,0,0
triptim1.mp,0.1722,515437,126702,126254,0,24,0,756,0,0,0
uccase9.mp,0.0157,332317,0,0,0,4236,0,0,0,0,0
uct-subprob.mp,0.0031,10148,102,144,0,1349,0,0,0,880,0
wachplan.mp,0.0266,89362,6944,6944,0,6496,0,0,0,0,0
